5.0,0.0,-1.0,1
4.958950069116231,0.63938580842253,-1.0,1
4.836474315195147,1.2682729195475368,-1.0,1
4.634583786730109,1.8763350243968704,-1.0,1
4.356593520616947,2.453587760019689,-1.0,1
4.007068109339783,2.99055265245608,-1.0,1
3.591746750488638,3.478412753017432,-1.0,1
3.1174490092936677,3.909157412340149,-1.0,1
2.591962841552626,4.27571381502673,-1.0,1
2.023916715611969,4.572063115079063,-1.0,1
1.4226379331551622,4.7933392651833024,-1.0,1
0.7979994751668977,4.9359089170722505,-1.0,1
0.16025788785827666,4.997431081003439,-1.0,1
-0.4801151295384088,4.976895564745991,-1.0,1
-1.1126046697815717,4.874639560909118,-1.0,1
-1.7268252721065376,4.692342110248802,-1.0,1
-2.3126914512041754,4.432996531865,-1.0,1
-2.8605833006108488,4.100861272984779,-1.0,1
-3.3615044513065846,3.7013899853765775,-1.0,1
-3.8072297918456712,3.2411419765389438,-1.0,1
-4.190440524459203,2.7276745060527436,-1.0,1
-4.504844339512095,2.169418695587791,-1.0,1
-4.7452787350533425,1.5755410901181064,-1.0,1
-4.907795784955327,0.9557931435068627,-1.0,1
-4.989726963751682,0.32035109990356614,-1.0,1
-4.989726963751682,-0.320351099903565,-1.0,1
-4.907795784955327,-0.9557931435068614,-1.0,1
-4.745278735053343,-1.575541090118103,-1.0,1
-4.504844339512096,-2.16941869558779,-1.0,1
-4.190440524459204,-2.7276745060527423,-1.0,1
-3.807229791845673,-3.241141976538941,-1.0,1
-3.361504451306585,-3.7013899853765766,-1.0,1
-2.86058330061085,-4.100861272984778,-1.0,1
-2.3126914512041767,-4.432996531865,-1.0,1
-1.7268252721065367,-4.692342110248803,-1.0,1
-1.112604669781573,-4.874639560909118,-1.0,1
-0.48011512953840785,-4.976895564745991,-1.0,1
0.1602578878582743,-4.997431081003439,-1.0,1
0.797999475166892,-4.935908917072251,-1.0,1
1.42263793315516,-4.793339265183304,-1.0,1
2.0239167156119686,-4.572063115079063,-1.0,1
2.5919628415526224,-4.275713815026732,-1.0,1
3.117449009293667,-3.9091574123401496,-1.0,1
3.5917467504886353,-3.4784127530174347,-1.0,1
4.00706810933978,-2.990552652456085,-1.0,1
4.356593520616947,-2.453587760019689,-1.0,1
4.634583786730108,-1.876335024396873,-1.0,1
4.836474315195146,-1.2682729195475375,-1.0,1
4.958950069116231,-0.6393858084225332,-1.0,1
5.0,-1.2246467991473533e-15,-1.0,1
